Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X px	Centroid Y px
ThinONL1.png	62700d4c-5b67-4557-a849-5329dee57007	Detection			ThinONL1	Ellipse	4100.5	291.5
ThinONL1.png	0e294b82-4b2a-4ee9-8372-dd602ba7728e	Detection			ThinONL1	Ellipse	4145.5	285.5
ThinONL1.png	beaeca56-099a-4d63-bca0-28e7a9e827c8	Detection			ThinONL1	Ellipse	4081.5	285.5
ThinONL1.png	6ffb8424-a1f3-4d1c-bd31-25f7d7847976	Detection			ThinONL1	Ellipse	4060.5	285.5
ThinONL1.png	65667934-d2a0-4adb-978a-6a74bf0c37c4	Detection			ThinONL1	Ellipse	4356.5	282.5
ThinONL1.png	0bdd30ef-0d03-47a5-bce7-7cf45ab9f3e9	Detection			ThinONL1	Ellipse	4224.5	282.5
ThinONL1.png	f09d8c93-3525-450b-8fdd-8b8cc01e4803	Detection			ThinONL1	Ellipse	4209.5	282.5
ThinONL1.png	96a808dd-bd93-40be-9aff-76230ace8189	Detection			ThinONL1	Ellipse	4128.5	281.5
ThinONL1.png	d0086618-1e53-4247-a881-e6808f3b5e76	Detection			ThinONL1	Ellipse	4311.5	280.5
ThinONL1.png	a3934d97-43ed-4755-bf0d-9df146090b45	Detection			ThinONL1	Ellipse	3697.5	280.5
ThinONL1.png	90796718-0da5-469d-b0f3-e55707f296ea	Detection			ThinONL1	Ellipse	4184.5	279.5
ThinONL1.png	51359c60-a637-47f0-9404-359bdcf52dbc	Detection			ThinONL1	Ellipse	4112.5	279.5
ThinONL1.png	a659f568-b447-4366-938d-9c5a134f92a1	Detection			ThinONL1	Ellipse	3765.5	279.5
ThinONL1.png	8519a172-f1b5-42e4-862b-52ca080f6bf2	Detection			ThinONL1	Ellipse	4239.5	277.5
ThinONL1.png	900651f9-4281-4c16-a2ab-c206e37b6e71	Detection			ThinONL1	Ellipse	4168.5	275.5
ThinONL1.png	c6c4c01b-dfb7-4829-96be-3074aac40594	Detection			ThinONL1	Ellipse	4046.5	275.5
ThinONL1.png	8db85933-34ca-4190-b627-1ca1e2609de9	Detection			ThinONL1	Ellipse	3741.5	275.5
ThinONL1.png	fd8f6bfa-1527-4c0c-9ea3-e0be4a089751	Detection			ThinONL1	Ellipse	4293.5	274.5
ThinONL1.png	cf440136-d7ee-44f1-9627-0a5be5856257	Detection			ThinONL1	Ellipse	3968.5	274.5
ThinONL1.png	1b504a4e-8fa9-4b87-bc02-7ed37c7d29a3	Detection			ThinONL1	Ellipse	4412.5	273.5
ThinONL1.png	53219102-3f1a-47a0-b182-f2c7bef0cc59	Detection			ThinONL1	Ellipse	4329.5	273.5
ThinONL1.png	a77f58ac-f2d6-495b-bced-e805c124eaef	Detection			ThinONL1	Ellipse	3709.5	273.5
ThinONL1.png	79c4a3ba-79fe-4a36-b011-53d32fde7bbf	Detection			ThinONL1	Ellipse	3689.5	273.5
ThinONL1.png	066c0652-b02c-4c67-8754-c368a5cbbd5b	Detection			ThinONL1	Ellipse	4092.5	272.5
ThinONL1.png	f3c8bc6b-0c82-4d92-a20e-22eec3c1a996	Detection			ThinONL1	Ellipse	4468.5	270.5
ThinONL1.png	314492c3-30cb-4b7c-bae0-1d9bb7af18d8	Detection			ThinONL1	Ellipse	4099.5	270.5
ThinONL1.png	27126711-d2e1-49e3-9a56-b1ecbbe43407	Detection			ThinONL1	Ellipse	3724.5	270.5
ThinONL1.png	78a0306a-593b-45e4-9249-fe885fe3f654	Detection			ThinONL1	Ellipse	4211.5	269.5
ThinONL1.png	6f791b4c-77d7-4030-b99f-b70aa770dfae	Detection			ThinONL1	Ellipse	4278.5	268.5
ThinONL1.png	da9a8319-2585-4f5f-a278-a4252197bfe1	Detection			ThinONL1	Ellipse	4128.5	268.5
ThinONL1.png	efe06487-dd32-494b-9855-8fc26ce72108	Detection			ThinONL1	Ellipse	4069.5	268.5
ThinONL1.png	9a4cba14-9c84-465c-a065-09d024cb61f1	Detection			ThinONL1	Ellipse	4265.5	267.5
ThinONL1.png	5a5aa701-dcd5-4459-b396-090c5c3193d6	Detection			ThinONL1	Ellipse	4336.5	266.5
ThinONL1.png	ef67f36e-5522-4df2-aafa-778f5755e5bb	Detection			ThinONL1	Ellipse	4311.5	266.5
ThinONL1.png	cf48fece-7d71-40bd-b4bb-642a2079330a	Detection			ThinONL1	Ellipse	3826.5	266.5
ThinONL1.png	b59952f4-5bed-4a95-96d1-be1ed952dc57	Detection			ThinONL1	Ellipse	4250.5	265.5
ThinONL1.png	ccff4482-69af-489c-a44e-9000e3419596	Detection			ThinONL1	Ellipse	4025.5	265.5
ThinONL1.png	427fac48-57dc-4044-95a3-38712623ef1e	Detection			ThinONL1	Ellipse	4310.5	264.5
ThinONL1.png	31a54bd5-9c75-4dac-a998-fd7e6c92bbb0	Detection			ThinONL1	Ellipse	3780.5	264.5
ThinONL1.png	0803e4ca-8017-4e86-bb93-21b1f7c42976	Detection			ThinONL1	Ellipse	4398.5	263.5
ThinONL1.png	9119e517-163d-4255-bfcb-923e7e6a12b6	Detection			ThinONL1	Ellipse	4193.5	263.5
ThinONL1.png	7ac1f0db-486f-498e-a4bc-baf4cd2c802c	Detection			ThinONL1	Ellipse	3883.5	263.5
ThinONL1.png	e69a2799-6b8e-48b8-944a-933994eadb83	Detection			ThinONL1	Ellipse	3841.5	263.5
ThinONL1.png	b2e618e6-77a5-4249-9bfc-10acef0aa819	Detection			ThinONL1	Ellipse	4138.5	262.5
ThinONL1.png	f55ccef2-7ec3-4819-8ce7-42eeb8bee975	Detection			ThinONL1	Ellipse	3952.5	262.5
ThinONL1.png	73164ab5-89c4-4c7e-9e63-01f7d32f4865	Detection			ThinONL1	Ellipse	4309.5	261.5
ThinONL1.png	cd159feb-3647-4ed9-b879-8e3c2a2824ea	Detection			ThinONL1	Ellipse	3744.5	261.5
ThinONL1.png	ea972ad7-7187-47e4-bb1e-8eb4efa615d5	Detection			ThinONL1	Ellipse	4535.5	260.5
ThinONL1.png	63144681-5619-47ef-9033-f30a85f94af8	Detection			ThinONL1	Ellipse	4229.5	260.5
ThinONL1.png	419bbf09-5abd-4754-9689-0566c909751a	Detection			ThinONL1	Ellipse	4011.5	259.5
ThinONL1.png	08ecf3a3-bc3a-4e2f-b629-6c5a62442dc3	Detection			ThinONL1	Ellipse	3988.5	259.5
ThinONL1.png	d10a2497-96e6-4aef-ba1e-903084942f31	Detection			ThinONL1	Ellipse	3696.5	259.5
ThinONL1.png	d7d30993-0dc7-439e-83c2-2a07be944b98	Detection			ThinONL1	Ellipse	4383.5	257.5
ThinONL1.png	aa7d2bbc-5a68-40e9-837a-6f7b722223ef	Detection			ThinONL1	Ellipse	4160.5	257.5
ThinONL1.png	473da7d2-c899-4c2c-b6cf-13acffdc5073	Detection			ThinONL1	Ellipse	4125.5	257.5
ThinONL1.png	2a3fe21a-662c-4ac3-9824-7308137b10af	Detection			ThinONL1	Ellipse	3920.5	257.5
ThinONL1.png	dc677ae7-6c2f-49dd-a715-b8dbfb1af2c6	Detection			ThinONL1	Ellipse	3902.5	257.5
ThinONL1.png	c6e9843a-cfa0-4778-87f9-38a4bc2fbe1b	Detection			ThinONL1	Ellipse	4420.5	256.5
ThinONL1.png	99dda149-d527-4e7d-b25f-65f1b2adad13	Detection			ThinONL1	Ellipse	4037.5	256.5
ThinONL1.png	6ef8ca21-22b1-46b0-a1a8-acc07b015f9e	Detection			ThinONL1	Ellipse	4170.5	255.5
ThinONL1.png	65bbd697-d2b9-48dc-a8b8-55ec9fd57d0e	Detection			ThinONL1	Ellipse	3969.5	255.5
ThinONL1.png	00676f4d-5be2-4fa3-a616-65a0806b5387	Detection			ThinONL1	Ellipse	4368.5	254.5
ThinONL1.png	6cf4f216-6872-4807-b783-7801a11743e2	Detection			ThinONL1	Ellipse	4110.5	254.5
ThinONL1.png	099c1196-a1d6-4f94-bb7b-ed255711d757	Detection			ThinONL1	Ellipse	3939.5	253.5
ThinONL1.png	1a5ee5cf-1645-4b08-99ba-b7123073f489	Detection			ThinONL1	Ellipse	3811.5	253.5
ThinONL1.png	008a8c15-b675-497d-9096-fb34a2716364	Detection			ThinONL1	Ellipse	4511.5	252.5
ThinONL1.png	944e5ef8-b5ee-45c3-89e0-2931b12e621a	Detection			ThinONL1	Ellipse	4291.5	252.5
ThinONL1.png	a06c8171-089c-4bec-8d7d-25cffced3088	Detection			ThinONL1	Ellipse	4258.5	252.5
ThinONL1.png	8acc4ebf-807a-463a-8efa-bce30fc51559	Detection			ThinONL1	Ellipse	4186.5	252.5
ThinONL1.png	cc08f93a-e1ec-4393-a124-b1e7f117d702	Detection			ThinONL1	Ellipse	4090.5	252.5
ThinONL1.png	fcbf13bc-e83e-4716-be78-3ab50d3f8dea	Detection			ThinONL1	Ellipse	4482.5	251.5
ThinONL1.png	b71e14ce-dee6-43cb-974f-5edd1f973de9	Detection			ThinONL1	Ellipse	4451.5	251.5
ThinONL1.png	2bbd00be-759e-424a-975d-b950563cda7c	Detection			ThinONL1	Ellipse	3671.5	251.5
ThinONL1.png	5f99d895-ce8c-4148-8952-13b75794dbef	Detection			ThinONL1	Ellipse	4568.5	249.5
ThinONL1.png	b9cf30d8-8370-4467-a7f6-b9005da2944f	Detection			ThinONL1	Ellipse	3842.5	248.5
ThinONL1.png	0068a6e1-54d8-49d4-bae2-571a65c57716	Detection			ThinONL1	Ellipse	4531.5	247.5
ThinONL1.png	0f2b0e12-a025-4013-b8a6-3901c3bcf543	Detection			ThinONL1	Ellipse	3835.5	247.5
ThinONL1.png	d20262d9-a31c-47e6-aac6-d50ccab48c6c	Detection			ThinONL1	Ellipse	4659.5	245.5
ThinONL1.png	3001e94f-c18d-457a-9b62-2cd186bbb96c	Detection			ThinONL1	Ellipse	4709.5	244.5
ThinONL1.png	be56affb-57f8-4659-a614-a55ce63a0d40	Detection			ThinONL1	Ellipse	3895.5	242.5
ThinONL1.png	24970917-3a63-4629-ae93-c672b973f78d	Detection			ThinONL1	Ellipse	4595.5	240.5
ThinONL1.png	45f860c7-d0b3-4098-b1f5-5c1417171034	Detection			ThinONL1	Ellipse	4557.5	239.5
ThinONL1.png	2d3d1bf5-a619-4b6e-b0b4-7a4f9b617ef1	Detection			ThinONL1	Ellipse	4576.5	238.5
ThinONL1.png	2a06dc7d-5ca8-4102-9ffd-3d43708bf9bc	Detection			ThinONL1	Ellipse	3865.5	238.5
ThinONL1.png	22b8a92c-9a65-4b36-a570-c24ea5d3bf59	Detection			ThinONL1	Ellipse	4637.5	237.5
ThinONL1.png	4a3c0757-5707-49cf-bd30-370549999061	Detection			ThinONL1	Ellipse	4736.5	236.5
ThinONL1.png	88961dc5-28ec-42ca-88a9-db55707cd988	Detection			ThinONL1	Ellipse	4666.5	236.5
ThinONL1.png	4a986109-1aab-42ca-978c-13400a1855c1	Detection			ThinONL1	Ellipse	4682.5	235.5
ThinONL1.png	205093f2-c6fe-47c8-b410-e06b215cce74	Detection			ThinONL1	Ellipse	4618.5	235.5
ThinONL1.png	5d873082-6b82-442e-99dc-faf44369c7c6	Detection			ThinONL1	Ellipse	4772.5	231.5
ThinONL1.png	7cbbdb47-d70d-4d94-97c0-0f6e109058f5	Detection			ThinONL1	Ellipse	4754.5	227.5
ThinONL1.png	77f701ba-6e96-4b7a-ba4b-261c4cfe146f	Detection			ThinONL1	Ellipse	4606.5	227.5
ThinONL1.png	9b8db711-0677-4c1b-995d-c21b073f3b59	Detection			ThinONL1	Ellipse	4545.5	227.5
ThinONL1.png	f0031a81-8ee5-4620-ac90-753fd889016a	Detection			ThinONL1	Ellipse	4709.5	224.5
ThinONL1.png	532bb264-4f32-4dcf-bef4-aab74e822a72	Detection			ThinONL1	Ellipse	4805.5	223.5
ThinONL1.png	9cc67cb6-8e43-40b0-ab39-e6387bdda8b4	Detection			ThinONL1	Ellipse	4694.5	223.5
ThinONL1.png	0dbe592a-6526-4672-9fff-7bf83c0f20fa	Detection			ThinONL1	Ellipse	4881.5	220.5
ThinONL1.png	56a99328-e7af-454e-acdc-8c88a63a028e	Detection			ThinONL1	Ellipse	4668.5	220.5
ThinONL1.png	f0144e59-1ea6-408d-94a3-7977abf0183b	Detection			ThinONL1	Ellipse	4653.5	220.5
ThinONL1.png	2c8e9e79-3b47-46c9-95a3-6275ee51f847	Detection			ThinONL1	Ellipse	4784.5	219.5
ThinONL1.png	ad254c21-29ad-4f74-9e33-ba472dde46a8	Detection			ThinONL1	Ellipse	4862.5	218.5
ThinONL1.png	aed7e5e7-2775-46c8-b1b1-3f9780236b2b	Detection			ThinONL1	Ellipse	4794.5	218.5
ThinONL1.png	3ef45d72-a87f-4bb0-82bb-4e2a729af26b	Detection			ThinONL1	Ellipse	4729.5	218.5
ThinONL1.png	9a25d5b0-e787-4c0e-9b77-78c429cbd205	Detection			ThinONL1	Ellipse	4819.5	217.5
ThinONL1.png	c6955c43-d795-4d6c-9310-5aaedb6610da	Detection			ThinONL1	Ellipse	4873.5	211.5
ThinONL1.png	2cd081d4-57a2-4cbe-a54c-d937df9ab1f4	Detection			ThinONL1	Ellipse	4894.5	208.5
ThinONL1.png	957e39b6-d477-4aba-9906-e756273d3909	Detection			ThinONL1	Ellipse	4847.5	208.5
ThinONL1.png	7b40ce0d-830a-44ae-9279-f6ce0bb8e974	Detection			ThinONL1	Ellipse	5017.5	204.5
ThinONL1.png	62a75f61-a56f-410d-be14-a1933810043b	Detection			ThinONL1	Ellipse	4919.5	203.5
ThinONL1.png	43ddd105-59b0-49d9-afd4-e049d4fce881	Detection			ThinONL1	Ellipse	4630.5	202.5
ThinONL1.png	c2ebd0bf-15f6-441a-a4d3-aa77a74c3f7f	Detection			ThinONL1	Ellipse	5011.5	196.5
ThinONL1.png	16c400c7-d2de-4308-b51d-c90f92be3d1a	Detection			ThinONL1	Ellipse	4956.5	192.5
ThinONL1.png	733329e6-146e-4567-acc3-0be92caaa784	Detection			ThinONL1	Ellipse	5108.5	190.5
ThinONL1.png	bbb76c1b-cf82-470a-bded-826f0dc1302b	Detection			ThinONL1	Ellipse	5027.5	190.5
ThinONL1.png	887ed06b-257c-4e8e-9674-981f38ce9c20	Detection			ThinONL1	Ellipse	4997.5	188.5
ThinONL1.png	78971635-0a19-43ce-af3e-ec9c6e6d200e	Detection			ThinONL1	Ellipse	4969.5	188.5
ThinONL1.png	ea92bfa7-7a27-48a0-b1fb-02b52781f01b	Detection			ThinONL1	Ellipse	5125.5	187.5
ThinONL1.png	d50c0ff7-a986-463a-acfd-807233d7e400	Detection			ThinONL1	Ellipse	5015.5	186.5
ThinONL1.png	263993a1-e222-495e-bc21-fe62166ad00e	Detection			ThinONL1	Ellipse	5048.5	185.5
ThinONL1.png	cffc5152-7e94-4a4f-b7e3-84a78324f43f	Detection			ThinONL1	Ellipse	5294.5	178.5
ThinONL1.png	7caf10d2-167a-42e5-be64-3d6af681ac2e	Detection			ThinONL1	Ellipse	5188.5	178.5
ThinONL1.png	dd085890-abc1-4b99-b31a-29a5b03994bf	Detection			ThinONL1	Ellipse	5267.5	176.5
ThinONL1.png	b7eb6012-feaa-4c70-b563-633ce9dd1e83	Detection			ThinONL1	Ellipse	5171.5	176.5
ThinONL1.png	f84a7cb6-60c0-4aac-89cd-a80e5b56f553	Detection			ThinONL1	Ellipse	4958.5	176.5
ThinONL1.png	9d981005-bfea-49c7-8806-35c3046e36ff	Detection			ThinONL1	Ellipse	5432.5	175.5
ThinONL1.png	5284987a-3540-47dc-a445-aa5d79aec904	Detection			ThinONL1	Ellipse	5221.5	175.5
ThinONL1.png	2fae3f6c-327c-4af8-b901-34dfabfca6f2	Detection			ThinONL1	Ellipse	5139.5	173.5
ThinONL1.png	33b4bc29-4d6e-42ff-914d-bbf2620435f9	Detection			ThinONL1	Ellipse	5112.5	173.5
ThinONL1.png	e7feec1a-da36-4fdc-9069-50d4921c3bc1	Detection			ThinONL1	Ellipse	5097.5	173.5
ThinONL1.png	d7e66df0-b071-41bc-8d3f-2f78fd8317d3	Detection			ThinONL1	Ellipse	5417.5	172.5
ThinONL1.png	d7fcffca-a527-4e55-b40e-848af0fcc026	Detection			ThinONL1	Ellipse	5278.5	172.5
ThinONL1.png	3d51c67f-34ed-401a-86dc-f5a8b69b7a5d	Detection			ThinONL1	Ellipse	5247.5	172.5
ThinONL1.png	64b15a87-9880-4292-9627-9c3f0044a32f	Detection			ThinONL1	Ellipse	5360.5	171.5
ThinONL1.png	15be5157-79cd-4ccf-ac51-5aff4e423280	Detection			ThinONL1	Ellipse	5440.5	170.5
ThinONL1.png	71076e84-94a4-4418-b505-1524e3234965	Detection			ThinONL1	Ellipse	5395.5	168.5
ThinONL1.png	8df332a8-df6d-43bb-a0bb-986f8d3dc4cc	Detection			ThinONL1	Ellipse	5153.5	168.5
ThinONL1.png	f131d424-cb69-46e3-80a6-f93da7496690	Detection			ThinONL1	Ellipse	5248.5	163.5
ThinONL1.png	f12d9367-1416-4046-9040-14c66db16806	Detection			ThinONL1	Ellipse	5204.5	163.5
ThinONL1.png	c359c3ae-d3db-4ab5-9a12-a22be232d77e	Detection			ThinONL1	Ellipse	5187.5	161.5
ThinONL1.png	ba73c049-a85c-4f65-a61a-e1bce0190b8e	Detection			ThinONL1	Ellipse	5301.5	159.5
ThinONL1.png	c2047c3b-4eda-4623-822c-55d716dbb4f6	Detection			ThinONL1	Ellipse	5124.5	159.5
ThinONL1.png	824ee5a8-077a-48c2-b1fd-62ffa635287c	Detection			ThinONL1	Ellipse	5459.5	158.5
ThinONL1.png	bf4058ac-8ddd-4eea-ad3a-d40844259698	Detection			ThinONL1	Ellipse	5314.5	158.5
ThinONL1.png	11566a2a-d2c5-4dab-a5be-5463cf92b288	Detection			ThinONL1	Ellipse	5356.5	157.5
ThinONL1.png	63a7102f-5645-4e84-81f6-a5964ea6d455	Detection			ThinONL1	Ellipse	5435.5	155.5
ThinONL1.png	6f2f38cc-1e32-44d0-a91f-10b53f38608c	Detection			ThinONL1	Ellipse	5405.5	153.5
ThinONL1.png	9f1d2d99-0313-4a93-80ed-86940bea80b8	Detection			ThinONL1	Ellipse	5273.5	152.5
ThinONL1.png	7a61554d-bb06-48f4-ab31-23cd7d085fbe	Detection			ThinONL1	Ellipse	5328.5	151.5
ThinONL1.png	99b9d5c3-97e8-4ec0-b334-ed72a1ca7a56	Detection			ThinONL1	Ellipse	5387.5	149.5
ThinONL1.png	6ff0c323-45d2-4356-b2ae-ac03d8d07613	Detection			ThinONL1	Ellipse	5076.5	149.5
ThinONL1.png	939b0148-d206-42f7-a126-af76b3c607b8	Detection			ThinONL1	Ellipse	5287.5	147.5
ThinONL1.png	903e3061-5d71-4163-8291-a0a8666544ab	Detection			ThinONL1	Ellipse	5469.5	146.5
ThinONL1.png	e73bdccc-196b-459b-a130-5479b934884f	Detection			ThinONL1	Ellipse	5314.5	146.5
ThinONL1.png	1b6910f5-f07a-493a-9095-952a191db932	Detection			ThinONL1	Ellipse	5346.5	137.5
ThinONL1.png	64ec5be6-4764-4250-8855-c3efba16dfc4	Detection			ThinONL1	Ellipse	5319.5	132.5
ThinONL1.png	f7973086-f0c1-4f23-9fe4-1602654ad5f0	Detection			ThinONL1	Ellipse	5466.5	126.5
ThinONL1.png	48e0625e-a708-4791-bdcb-d00ed520c5be	Detection			ThinONL1	Ellipse	7296.5	282.5
ThinONL1.png	f4fcc879-4936-4954-a06e-d2e9d997d2b8	Detection			ThinONL1	Ellipse	7273.5	271.5
ThinONL1.png	ec93466f-9e68-4175-8f2c-3e9c9bedfe60	Detection			ThinONL1	Ellipse	7254.5	269.5
ThinONL1.png	b6b1efd8-04d0-4b53-a6b0-40cf43e3b21d	Detection			ThinONL1	Ellipse	7308.5	263.5
ThinONL1.png	c27c03bc-af88-4270-809f-9baa67371399	Detection			ThinONL1	Ellipse	6980.5	262.5
ThinONL1.png	c97be141-c425-4b1a-8918-fd366081a780	Detection			ThinONL1	Ellipse	7293.5	259.5
ThinONL1.png	1774610d-0ab7-4a35-b9e8-6f74d21db299	Detection			ThinONL1	Ellipse	7117.5	257.5
ThinONL1.png	9d8dc5c5-0482-4bc3-bcc8-e85197b3bee6	Detection			ThinONL1	Ellipse	7083.5	253.5
ThinONL1.png	e6d1a60d-ce6b-482b-b236-18a6a1e3d3bd	Detection			ThinONL1	Ellipse	7258.5	250.5
ThinONL1.png	42b513fa-da0e-4c2e-95bf-94e82b788cd2	Detection			ThinONL1	Ellipse	7138.5	248.5
ThinONL1.png	fd9953e7-70e2-405c-b01d-dd75b3e9e9ac	Detection			ThinONL1	Ellipse	7233.5	246.5
ThinONL1.png	b7976339-9307-425d-83bf-1bb8497e8151	Detection			ThinONL1	Ellipse	7105.5	243.5
ThinONL1.png	b052d20d-795b-4c59-9fd9-1ad2f14bbf09	Detection			ThinONL1	Ellipse	7213.5	241.5
ThinONL1.png	bf5f44c1-7bb7-4679-ad41-b655b913cd6e	Detection			ThinONL1	Ellipse	7051.5	239.5
ThinONL1.png	47097f6b-1201-4a1b-bebc-74e36fa8a629	Detection			ThinONL1	Ellipse	6950.5	238.5
ThinONL1.png	d2d67dbd-7eae-4c81-9907-355fd6a6a577	Detection			ThinONL1	Ellipse	7020.5	237.5
ThinONL1.png	3a8a56f3-f5a0-4db6-b3f8-44e40297fd2d	Detection			ThinONL1	Ellipse	7086.5	236.5
ThinONL1.png	639d2997-7ca6-4153-aec3-cb6b90dcf378	Detection			ThinONL1	Ellipse	7041.5	234.5
ThinONL1.png	3ac7b387-aff7-4ae6-9990-517f9f187b52	Detection			ThinONL1	Ellipse	7249.5	232.5
ThinONL1.png	745a663c-7472-4944-86e3-06b6fa4e376b	Detection			ThinONL1	Ellipse	7067.5	232.5
ThinONL1.png	37cdadde-582b-4868-8495-cc7a6b08c354	Detection			ThinONL1	Ellipse	6858.5	232.5
ThinONL1.png	8584c89e-2835-47a4-b2ed-3eeacaf1535a	Detection			ThinONL1	Ellipse	7005.5	231.5
ThinONL1.png	5d85f048-090f-405f-b79e-b7562c4f2750	Detection			ThinONL1	Ellipse	7198.5	230.5
ThinONL1.png	2615b9b0-657f-4f83-b7d8-35812546498c	Detection			ThinONL1	Ellipse	6986.5	228.5
ThinONL1.png	cc7e8a6a-59db-4c66-9191-8f3acefaa8c7	Detection			ThinONL1	Ellipse	7042.5	227.5
ThinONL1.png	0de14d1d-e564-48a8-b82b-90ffc964f817	Detection			ThinONL1	Ellipse	6885.5	227.5
ThinONL1.png	00a27a3a-ad48-46b2-ad3e-23db36015c88	Detection			ThinONL1	Ellipse	7208.5	222.5
ThinONL1.png	d5888731-a4c0-4b94-a98b-6dff5207bc2a	Detection			ThinONL1	Ellipse	6939.5	221.5
ThinONL1.png	3677eb22-911c-43a5-af24-9469159c60fe	Detection			ThinONL1	Ellipse	7021.5	217.5
ThinONL1.png	2d569188-6b7a-4938-a6ff-6205d53145d0	Detection			ThinONL1	Ellipse	6902.5	217.5
ThinONL1.png	73de5e3f-ca95-4365-ac71-ef7bcba1a5c7	Detection			ThinONL1	Ellipse	6878.5	216.5
ThinONL1.png	3f0d7a2b-3f01-4df4-b4e2-898d709e2717	Detection			ThinONL1	Ellipse	6853.5	216.5
ThinONL1.png	c2da2025-4003-4e7e-8d2f-9bb194c583e7	Detection			ThinONL1	Ellipse	6955.5	215.5
ThinONL1.png	2494af19-1e3d-4a85-888a-a97ca620ecb6	Detection			ThinONL1	Ellipse	7064.5	214.5
ThinONL1.png	5aa7c108-46c9-4915-b8ef-95f6b7afbbb9	Detection			ThinONL1	Ellipse	7006.5	212.5
ThinONL1.png	8fdb1180-8f19-44a5-a9bf-ad3d27ac63f7	Detection			ThinONL1	Ellipse	6972.5	211.5
ThinONL1.png	c1b1be62-b95b-4bb3-afef-8ddd7871e14a	Detection			ThinONL1	Ellipse	6983.5	209.5
ThinONL1.png	09220431-9344-4086-b9b6-67cca25f0375	Detection			ThinONL1	Ellipse	6728.5	209.5
ThinONL1.png	8d19826d-d73c-43de-a997-f261664fc182	Detection			ThinONL1	Ellipse	6975.5	208.5
ThinONL1.png	10293533-53eb-42b2-acdd-a56059a0963b	Detection			ThinONL1	Ellipse	6780.5	207.5
ThinONL1.png	05d66676-2622-4592-817d-e2f4fa3463d4	Detection			ThinONL1	Ellipse	6798.5	206.5
ThinONL1.png	b65950ad-3747-4804-88f8-f1dcbc1a498c	Detection			ThinONL1	Ellipse	7043.5	205.5
ThinONL1.png	dc5aff5d-a6e1-4962-a5b6-a24db148bb34	Detection			ThinONL1	Ellipse	6680.5	205.5
ThinONL1.png	2908e367-68c2-4916-bcd0-8a915e5f206c	Detection			ThinONL1	Ellipse	6709.5	203.5
ThinONL1.png	736b49e7-b353-4833-bd11-39e524f59a28	Detection			ThinONL1	Ellipse	6694.5	203.5
ThinONL1.png	ce85eb35-6aed-43e9-a4b5-ec871bfbee76	Detection			ThinONL1	Ellipse	7086.5	202.5
ThinONL1.png	867fd1b5-c76a-41b8-82a0-318f809e8796	Detection			ThinONL1	Ellipse	6839.5	201.5
ThinONL1.png	4d121121-1809-4586-9a71-6e8f4ff7921a	Detection			ThinONL1	Ellipse	6815.5	201.5
ThinONL1.png	30809257-c758-4e79-b3fb-24f72af3f6b4	Detection			ThinONL1	Ellipse	6637.5	201.5
ThinONL1.png	f8404082-4611-4eeb-ad20-7e1c7675d27e	Detection			ThinONL1	Ellipse	6598.5	201.5
ThinONL1.png	c0acd775-30bc-4d58-97b7-8cb4586837e7	Detection			ThinONL1	Ellipse	6858.5	200.5
ThinONL1.png	218551ca-736c-4a0a-8c68-22667b2664a4	Detection			ThinONL1	Ellipse	6565.5	198.5
ThinONL1.png	1af85a7a-d66f-433c-93ff-e3706d68c567	Detection			ThinONL1	Ellipse	6740.5	196.5
ThinONL1.png	1b4a9943-14cb-4776-bc4e-66ece05f7ee4	Detection			ThinONL1	Ellipse	6669.5	195.5
ThinONL1.png	18fb554b-d07a-4a51-9037-7d3de891cb74	Detection			ThinONL1	Ellipse	6508.5	195.5
ThinONL1.png	e6783e03-7749-4b73-b6b3-bd585489dc41	Detection			ThinONL1	Ellipse	6720.5	193.5
ThinONL1.png	466c49f8-d742-44c2-bba2-996c06e3ca9b	Detection			ThinONL1	Ellipse	6595.5	193.5
ThinONL1.png	02138402-bde4-448c-ba40-600951026c14	Detection			ThinONL1	Ellipse	6524.5	192.5
ThinONL1.png	36c32d19-d455-4073-9c7d-234c41942210	Detection			ThinONL1	Ellipse	6675.5	190.5
ThinONL1.png	b8109319-7e8b-4295-a5ae-4278df31e8cd	Detection			ThinONL1	Ellipse	6581.5	189.5
ThinONL1.png	9acbf18e-c7f2-483f-bdaa-855e614416f2	Detection			ThinONL1	Ellipse	6631.5	188.5
ThinONL1.png	d6429464-0d6d-444a-be61-50eb5ed3776a	Detection			ThinONL1	Ellipse	6490.5	188.5
ThinONL1.png	804fc556-0724-4fd3-a39a-bb73d7501e16	Detection			ThinONL1	Ellipse	6851.5	186.5
ThinONL1.png	63829659-170c-47d3-9f18-950fb53e65cc	Detection			ThinONL1	Ellipse	6694.5	186.5
ThinONL1.png	94bbfc46-f28a-4d2d-87a9-57a2a5b7fa74	Detection			ThinONL1	Ellipse	6644.5	186.5
ThinONL1.png	e41dd452-a607-44e2-a414-b10a992c08a0	Detection			ThinONL1	Ellipse	6473.5	186.5
ThinONL1.png	7d01814f-54e8-42d4-96ca-de99a89e9784	Detection			ThinONL1	Ellipse	5547.5	184.5
ThinONL1.png	0df99828-a718-423c-9c7f-4a954d60334c	Detection			ThinONL1	Ellipse	6493.5	183.5
ThinONL1.png	2f6bf141-e52c-4435-aab2-cfe9b0a0fc39	Detection			ThinONL1	Ellipse	6293.5	181.5
